etablissement_id,type_etablissement,periode,date,annee,semestre,reforme,post,interaction_did,budget_education,nb_eleves,ratio_eleves_enseignant,taux_pauvrete,niveau_urbanisation,approche_pedagogique,score_tests,taux_emploi_jeunes,log_budget,log_nb_eleves,groupe,periode_relative,phase
23,Lycée,1,2015-01-01,2015,1,0,0,0,937.8124268376141,643.8759746180034,31.751564770541258,35.51263662188031,45.591946652329696,Traditionnelle,70.13022810290167,51.93625058125638,6.84354995762081,6.4675061215604,Non réformé,-1,Pre-réforme
24,Lycée,1,2015-01-01,2015,1,0,0,0,1025.1918535543336,466.798192663781,22.288722598958145,19.853888122716366,7.673236976622476,Mixte,77.02626495390719,52.488215623662526,6.932635048256953,6.145897028647796,Non réformé,-1,Pre-réforme
25,Lycée,1,2015-01-01,2015,1,1,0,0,1036.8451886662974,482.3071280955469,10.120835073765518,20.390724812454476,63.58214746581961,Expérimentale,72.1547997766132,52.25092930206789,6.943937909395809,6.1785811063469,Réformé,-1,Pre-réforme
26,Lycée,1,2015-01-01,2015,1,0,0,0,883.7643000309404,496.6003097035416,21.25676741384879,14.436157470878403,72.68715209576166,Mixte,75.15340521631994,52.19179015240292,6.784190398161557,6.207785496721761,Non réformé,-1,Pre-réforme
27,Lycée,1,2015-01-01,2015,1,0,0,0,955.4100517072103,439.8850189344072,23.209178036571082,9.410927015049204,52.998631218412825,Traditionnelle,74.01298207440963,52.582775845205994,6.862140621841704,6.0865133721585085,Non réformé,-1,Pre-réforme
28,Lycée,1,2015-01-01,2015,1,1,0,0,925.7943183791918,406.3706604079958,28.335436208910224,8.306736464474577,62.29576064546329,Progressive,75.2468816601745,48.45180330068168,6.830652091593236,6.007265699780206,Réformé,-1,Pre-réforme
29,Lycée,1,2015-01-01,2015,1,0,0,0,952.825333073583,623.2567651912502,14.448247352022591,6.973520374459062,69.92494803776387,Traditionnelle,76.0516353540705,54.052691802253335,6.859431605716164,6.434958577043913,Non réformé,-1,Pre-réforme
30,Lycée,1,2015-01-01,2015,1,0,0,0,916.7231289738947,438.22631108860094,18.065605990175506,22.37348689962067,31.530494480333644,Expérimentale,,51.17900414488646,6.820805495339847,6.082735468920213,Non réformé,-1,Pre-réforme
31,Lycée,1,2015-01-01,2015,1,0,0,0,749.2928328665719,672.6440001627069,21.06778527601169,22.48032812362382,,Mixte,77.07477790354892,52.519412162632456,6.619129872219183,6.511216215190154,Non réformé,-1,Pre-réforme
32,Lycée,1,2015-01-01,2015,1,1,0,0,568.7385329142063,428.5115584650306,27.858523814935374,9.257273037119985,52.79699063199416,Expérimentale,71.40212148863834,55.49008139521385,6.3434208081528185,6.060317711921482,Réformé,-1,Pre-réforme
33,Lycée,1,2015-01-01,2015,1,0,0,0,1005.8440431409649,561.6612044376345,20.45472824120515,19.212386644392495,48.308947119182754,Traditionnelle,78.78201501254162,55.26115138650032,6.913582311942962,6.330898829034211,Non réformé,-1,Pre-réforme
34,Lycée,1,2015-01-01,2015,1,1,0,0,1218.544737801668,412.7276292020324,22.287024915288868,16.151922838257114,77.05694632300381,Expérimentale,74.74778979279166,52.3392399475802,7.105412587862474,6.022787881942015,Réformé,-1,Pre-réforme
35,Lycée,1,2015-01-01,2015,1,1,0,0,985.8581904743725,646.4005445851185,18.32328825875736,26.88372745153503,12.870623073407259,Expérimentale,72.3741574469606,48.82015233800888,6.8935125212108055,6.471419349695885,Réformé,-1,Pre-réforme
36,Lycée,1,2015-01-01,2015,1,0,0,0,957.14226075725,468.8834096594746,9.595050515532717,23.299577033548967,21.079156791869607,Traditionnelle,76.03651417958459,55.763157422635025,6.86395203323411,6.150354144065199,Non réformé,-1,Pre-réforme
37,Lycée,1,2015-01-01,2015,1,1,0,0,1103.8300312657807,416.9088224710367,19.385140025925697,5.7760741253264865,,Expérimentale,74.61097143269237,49.29350732878662,7.006541257797624,6.032867546742561,Réformé,-1,Pre-réforme
38,Lycée,1,2015-01-01,2015,1,0,0,0,936.6344802802054,586.414354268906,27.553020423949306,15.69121521496823,0.0,Progressive,76.87280030221265,56.192838004123836,6.8422931103790985,6.374026628903312,Non réformé,-1,Pre-réforme
39,Lycée,1,2015-01-01,2015,1,0,0,0,957.1176176691198,378.12043548542357,22.445138689574893,38.5995238004253,63.13270727135921,Progressive,78.73535847371419,52.869122577743624,6.863926286376633,5.935212757268737,Non réformé,-1,Pre-réforme
40,Lycée,1,2015-01-01,2015,1,1,0,0,912.5105594666757,231.60918154789442,25.992172135673208,13.980029684432495,72.4269806882647,Mixte,75.70068953162408,44.27457660411098,6.816199657407966,5.445051388902219,Réformé,-1,Pre-réforme
41,Collège,1,2015-01-01,2015,1,0,0,0,659.3904858845492,720.4507588614147,18.951829823858844,37.37889996023952,100.0,Traditionnelle,73.02788338598326,50.6966421171231,6.491315902090332,6.579877070094253,Non réformé,-1,Pre-réforme
42,Collège,1,2015-01-01,2015,1,0,0,0,996.2440182123833,511.4454842605276,26.577155552065935,20.170241796909313,61.897983870290744,Expérimentale,72.7083288114162,53.2386846208,6.903992225782643,6.237240999575794,Non réformé,-1,Pre-réforme
43,Collège,1,2015-01-01,2015,1,0,0,0,1025.792725556679,657.7312255635244,19.721302377830938,18.145160239957207,100.0,Expérimentale,74.46841587711786,49.914392446923756,6.933220983446965,6.4887963760900345,Non réformé,-1,Pre-réforme
44,Collège,1,2015-01-01,2015,1,0,0,0,1032.865537126654,492.24142477014624,23.772197562209215,14.838216832086019,24.697263622170325,Progressive,76.55923437485475,56.12630057255679,6.940092293296363,6.198969296890394,Non réformé,-1,Pre-réforme
45,Collège,1,2015-01-01,2015,1,0,0,0,1268.5243190592805,502.39666071352275,,7.687379748439186,36.33598404938993,Progressive,78.93903183299928,49.835544198311,7.1456095503646555,6.2193899684629566,Non réformé,-1,Pre-réforme
46,Collège,1,2015-01-01,2015,1,1,0,0,,464.85429477942193,24.7534634756355,23.361930298948103,23.291803821603878,Traditionnelle,72.27215293769797,43.56453844993234,,6.141724011924309,Réformé,-1,Pre-réforme
47,Collège,1,2015-01-01,2015,1,1,0,0,1118.0362456462547,522.4142273075518,22.31371860376436,22.833869789174575,26.905136771946516,Mixte,75.4106774857808,49.353057642932164,7.019329073266676,6.258460812100465,Réformé,-1,Pre-réforme
48,Collège,1,2015-01-01,2015,1,0,0,0,1106.314083692329,233.5528295070377,26.678857613919877,8.553950618054929,22.63239330600755,Mixte,71.88007057214777,46.832144106932226,7.00878912340576,5.453408302083624,Non réformé,-1,Pre-réforme
49,Collège,1,2015-01-01,2015,1,1,0,0,942.8314542445355,368.60036415922445,15.113169573831918,26.88126809006098,65.3965524394494,Traditionnelle,70.915048615131,49.35290305000401,6.848887533089818,5.909713033187553,Réformé,-1,Pre-réforme
50,Collège,1,2015-01-01,2015,1,0,0,0,905.0516136006372,504.9615854576927,23.616969731931462,30.43320033208508,22.579480476865022,Expérimentale,69.01985467146832,48.844140670354314,6.8079919736766,6.224482357981404,Non réformé,-1,Pre-réforme
51,Collège,1,2015-01-01,2015,1,1,0,0,1141.8632687367947,418.55873388137474,20.332125513526634,27.71631702608756,32.83539927124356,Mixte,73.48862799262801,53.79108701907745,7.040416653395244,6.036817223884828,Réformé,-1,Pre-réforme
52,Collège,1,2015-01-01,2015,1,1,0,0,1242.0589289897714,522.5577532946581,15.276749119420769,,75.93837088483387,Progressive,73.9443237831731,44.00368189531764,7.124525708219526,6.258735510352041,Réformé,-1,Pre-réforme
53,Collège,1,2015-01-01,2015,1,0,0,0,935.8265764566079,435.1422005101482,19.767315718941685,24.790625376326243,52.03401700491382,Mixte,75.57569297707109,49.13571607955213,6.841430177747389,6.075672875393743,Non réformé,-1,Pre-réforme
54,Collège,1,2015-01-01,2015,1,0,0,0,947.6884612508874,541.9299592892276,17.045774354203935,20.599754969022676,52.05105459288119,Mixte,77.56257426882311,53.27780768060984,6.8540258208727325,6.295136766685556,Non réformé,-1,Pre-réforme
55,Collège,1,2015-01-01,2015,1,1,0,0,397.18650631600076,527.768564490612,25.708706559038284,5.0,71.41157234596947,Traditionnelle,73.25709699512338,51.46198003192222,5.984405959579859,6.268657862785466,Réformé,-1,Pre-réforme
56,Collège,1,2015-01-01,2015,1,0,0,0,854.3903598745061,360.48533910243214,13.971938877095534,17.55053484965446,,Expérimentale,76.40428143014694,50.17856162817175,6.750388185223863,5.8874512876662175,Non réformé,-1,Pre-réforme
57,Collège,1,2015-01-01,2015,1,0,0,0,1062.973639237738,521.1680971205662,24.54535178797684,5.0,74.73818628995458,Progressive,80.85688300952874,51.15197661897181,6.968825579575136,6.2560726329408896,Non réformé,-1,Pre-réforme
58,Collège,1,2015-01-01,2015,1,0,0,0,844.9276434043918,419.576973292621,19.050958055651343,17.05543625688918,100.0,Progressive,78.05376103014095,49.43913017031306,6.739250994583564,6.039246997258012,Non réformé,-1,Pre-réforme
59,Collège,1,2015-01-01,2015,1,0,0,0,874.8274536718602,700.34978521203,21.836412454960772,5.0,46.874729147305395,Progressive,79.01787858244236,52.20220914725049,6.774026671108377,6.551579903398395,Non réformé,-1,Pre-réforme
60,Collège,1,2015-01-01,2015,1,1,0,0,752.5566205485666,306.77862158116045,21.467656703834155,5.0,53.18138330586909,Traditionnelle,74.99365124962475,49.330575118764905,6.623476237046308,5.726126385126351,Réformé,-1,Pre-réforme
61,Collège,1,2015-01-01,2015,1,0,0,0,1170.0642534659914,545.468366299422,17.23657692653051,20.69256268050436,56.923234424677716,Traditionnelle,76.83931406406884,55.02848564776633,7.064813943776192,6.301644813306421,Non réformé,-1,Pre-réforme
62,Collège,1,2015-01-01,2015,1,0,0,0,1168.1857568701337,592.3217829507903,16.789729416524946,16.39220342859413,57.44009555125556,Traditionnelle,75.76565629672596,51.17626577693949,7.063207189159114,6.3840500394947135,Non réformé,-1,Pre-réforme
63,Collège,1,2015-01-01,2015,1,0,0,0,1015.1413198531116,542.1828190640438,24.13892985559598,24.184180763711712,62.38819256659578,Traditionnelle,76.83661003145384,50.38902473256112,6.922783113166474,6.295603249111463,Non réformé,-1,Pre-réforme
64,Collège,1,2015-01-01,2015,1,1,0,0,732.7845289613763,412.7437879631626,16.793532427442667,20.76092078948295,72.87910091548707,Progressive,71.37364093186126,52.396739427933646,6.596851700911858,6.022827032325169,Réformé,-1,Pre-réforme
65,Collège,1,2015-01-01,2015,1,0,0,0,860.4401528983526,478.72849485797843,17.96777420837445,31.99936328472854,58.7686819640924,Progressive,74.84490451649806,51.618149919020865,6.7574440640154485,6.171133620129249,Non réformé,-1,Pre-réforme
66,Collège,1,2015-01-01,2015,1,1,0,0,977.3580904915417,439.02891807442177,25.292509446496716,32.486982276836194,87.70238005976687,Mixte,73.71772554660038,51.116614495864276,6.884853105352738,6.08456528351255,Réformé,-1,Pre-réforme
67,Collège,1,2015-01-01,2015,1,1,0,0,1247.375982197355,417.9169788579629,29.91778752418906,5.0,61.86426771898966,Progressive,77.38564002895467,50.36675042504325,7.128797409615615,6.035282797625813,Réformé,-1,Pre-réforme
68,Collège,1,2015-01-01,2015,1,1,0,0,1117.2143016844118,287.37494217630314,25.161385484264972,28.355085042390392,34.17430700054192,Expérimentale,71.23087156260003,43.12519463042344,7.018593635353578,5.6607877818699395,Réformé,-1,Pre-réforme
69,Collège,1,2015-01-01,2015,1,1,0,0,1211.0350955236825,539.9629025752229,18.87665524206873,22.579617298048785,27.90641117810347,Mixte,73.81703601499132,43.401177353305904,7.099230723747269,6.291500438263668,Réformé,-1,Pre-réforme
70,Collège,1,2015-01-01,2015,1,1,0,0,762.6569564640082,466.85479866172295,17.705076479321843,9.232751452070515,25.967567178831366,Traditionnelle,74.8361704054311,39.868439906270304,6.636808331841447,6.146018285685554,Réformé,-1,Pre-réforme
71,Collège,1,2015-01-01,2015,1,1,0,0,972.8582332095651,434.7974310147795,31.055862333598764,13.113881908209555,31.01946315892554,Expérimentale,72.70386542804133,48.287907855456424,6.880238370861032,6.074880246799929,Réformé,-1,Pre-réforme
72,Collège,1,2015-01-01,2015,1,1,0,0,1032.9233024470304,527.0863408300703,21.652882618763712,5.0,65.32609927770773,Expérimentale,75.9319928954226,41.84190003335708,6.940148218974036,6.267364369714105,Réformé,-1,Pre-réforme
73,Collège,1,2015-01-01,2015,1,0,0,0,964.6175532017864,390.7804346169399,17.584143348938213,20.65893986385131,4.523292631964928,Progressive,76.46488161720903,54.767859489233935,6.8717317048586715,5.968145853963801,Non réformé,-1,Pre-réforme
74,Collège,1,2015-01-01,2015,1,1,0,0,912.4610634435707,380.1674506626024,29.26239047758446,15.980024299343272,66.58836989238294,Traditionnelle,70.90087767020162,51.5443000748828,6.816145414347421,5.940611815296913,Réformé,-1,Pre-réforme
75,Collège,1,2015-01-01,2015,1,0,0,0,1138.194990194545,560.3689971798443,22.900047592463114,8.406214438110258,72.81574044615398,Expérimentale,77.76727170719975,51.05845081717003,7.037198944643386,6.328595490269835,Non réformé,-1,Pre-réforme
76,Collège,1,2015-01-01,2015,1,0,0,0,611.1066510767049,348.68234651409335,22.532525440489263,17.021231224279123,0.0,Mixte,72.4890967774968,59.544370659161146,6.415271495619591,5.854161325827319,Non réformé,-1,Pre-réforme
77,Collège,1,2015-01-01,2015,1,0,0,0,1126.8728415836695,206.53615390977728,,20.174470268386123,81.84389824440727,Traditionnelle,79.03217228739913,49.52295561179961,7.0272016785557865,5.3304754765427,Non réformé,-1,Pre-réforme
78,Collège,1,2015-01-01,2015,1,0,0,0,1041.1781669813774,300.2148390085551,21.117776647561822,18.39653328146692,26.14330500854222,Expérimentale,70.06097792221597,48.54125135294071,6.948108203808525,5.704498348385964,Non réformé,-1,Pre-réforme
79,Collège,1,2015-01-01,2015,1,0,0,0,1358.369371799657,477.3461497145009,26.790550571007522,38.91950541910444,64.77399369576816,Expérimentale,69.03757174029447,51.240383611716055,7.214040268041153,6.168241908452574,Non réformé,-1,Pre-réforme
80,Collège,1,2015-01-01,2015,1,1,0,0,985.171710138913,401.27788167071856,18.440299528233005,17.601282912201814,49.443243095216324,Mixte,71.69793701729108,47.032985612317745,6.892815950993374,5.994654159059942,Réformé,-1,Pre-réforme
81,Primaire,1,2015-01-01,2015,1,0,0,0,843.4498274319773,234.95049144681673,15.987283012809543,9.767284758098072,80.75006430437053,Expérimentale,73.00140931882552,47.77314934429187,6.73750041880849,5.459374817254731,Non réformé,-1,Pre-réforme
82,Primaire,1,2015-01-01,2015,1,1,0,0,803.7749031169826,366.67193146096497,28.285750487264462,30.05149312095095,54.67736287136924,Mixte,70.44343049045492,50.460879120441824,6.689319258732166,5.904467528545174,Réformé,-1,Pre-réforme
83,Primaire,1,2015-01-01,2015,1,0,0,0,785.7811093161762,736.9388632742204,12.217296303782371,19.80072032435399,39.41256834504105,Expérimentale,72.19480180663103,50.32288042991093,6.666678266769442,6.602504935253553,Non réformé,-1,Pre-réforme
84,Primaire,1,2015-01-01,2015,1,1,0,0,1253.3603398713572,300.95380167597875,15.87787765720649,17.3068666792445,70.33143288684543,Mixte,79.44460147634894,49.15294876602417,7.13358349525338,5.706956770165127,Réformé,-1,Pre-réforme
85,Primaire,1,2015-01-01,2015,1,0,0,0,891.1531981584471,571.8892180209192,24.162373511178835,25.948641713086836,74.53414542072386,Mixte,73.2535279923489,48.66828105976848,6.792516352262665,6.3489452978338115,Non réformé,-1,Pre-réforme
86,Primaire,1,2015-01-01,2015,1,1,0,0,1227.1067926769542,563.2849974440227,27.69241176265367,,58.41299128127599,Expérimentale,71.49067296279425,46.864834431899816,7.112414476520073,6.333785712213885,Réformé,-1,Pre-réforme
87,Primaire,1,2015-01-01,2015,1,0,0,0,709.3650999984217,766.6114178935693,19.722712688116413,17.63269747864485,59.072444550356515,Traditionnelle,71.62067745851068,48.62494180703765,6.564370344623021,6.64198004703534,Non réformé,-1,Pre-réforme
88,Primaire,1,2015-01-01,2015,1,0,0,0,938.6125207866248,439.4811479592268,16.49855724706164,21.629996067315986,84.98650915386887,Progressive,78.267076147589,48.801435609906264,6.844402743124981,6.085594821914522,Non réformé,-1,Pre-réforme
89,Primaire,1,2015-01-01,2015,1,1,0,0,1747.3536137118099,511.79523028886587,24.325786100982548,18.241335745304642,100.0,Progressive,76.48496782667411,46.734146393981966,7.465857701621643,6.2379246041997805,Réformé,-1,Pre-réforme
90,Primaire,1,2015-01-01,2015,1,1,0,0,1042.443461060502,510.1486139766377,27.404769701552844,18.732862677827846,30.63244141886631,Progressive,73.82650094449853,44.03303093294221,6.949322718207518,6.2347020832238425,Réformé,-1,Pre-réforme
91,Primaire,1,2015-01-01,2015,1,1,0,0,693.7484564571989,542.1464232852616,27.49845099280043,16.267052402285945,81.75659538080971,Traditionnelle,70.96005939508375,45.178280675974534,6.542109440131609,6.2955361186175605,Réformé,-1,Pre-réforme
92,Primaire,1,2015-01-01,2015,1,1,0,0,1435.84848736418,414.18823218209275,24.0614023026107,21.215052472585135,45.35441272542504,Mixte,70.06416314312204,49.51902848761048,7.269511233849502,6.026320537602049,Réformé,-1,Pre-réforme
93,Primaire,1,2015-01-01,2015,1,0,0,0,1091.209940288615,321.26011570282503,20.7517514259138,25.054367465189753,69.74242136612888,Progressive,72.3265244307717,53.359286290831584,6.995042396549736,5.77225112428278,Non réformé,-1,Pre-réforme
94,Primaire,1,2015-01-01,2015,1,0,0,0,911.0251796019472,318.5885597492103,19.086492470205766,,38.86166766612702,Traditionnelle,73.73103545266748,51.40374126946128,6.814570536397145,5.763900488950549,Non réformé,-1,Pre-réforme
95,Primaire,1,2015-01-01,2015,1,0,0,0,902.7824234883572,346.8141897659507,14.264589407880614,22.473322410728162,25.776218712101986,Traditionnelle,76.02504728425758,48.702042922920896,6.8054815758663505,5.848789160349473,Non réformé,-1,Pre-réforme
96,Primaire,1,2015-01-01,2015,1,1,0,0,1152.8218461896906,543.9307661586084,23.468268659703902,16.605799053854536,64.69231708333999,Mixte,75.35580678662913,49.11897513657288,7.04996799505198,6.298821970665879,Réformé,-1,Pre-réforme
97,Primaire,1,2015-01-01,2015,1,0,0,0,1396.597353569738,484.92351333072685,18.89110565770638,6.49996424631529,63.98298441044376,Traditionnelle,74.92216466982691,50.26919376200196,7.241794095500887,6.1839911740280975,Non réformé,-1,Pre-réforme
98,Primaire,1,2015-01-01,2015,1,1,0,0,1199.4193064320932,479.518036929668,27.84828817242642,22.699069397243424,78.07944387492226,Traditionnelle,73.85649519172573,51.03679651726285,7.08959280734664,6.172781509736291,Réformé,-1,Pre-réforme
99,Primaire,1,2015-01-01,2015,1,1,0,0,1188.7650547344158,806.2294220584467,21.34976045971697,17.08401567105115,70.274041732548,Expérimentale,73.63627797287177,46.661124291690605,7.0806702781196105,6.692368344755981,Réformé,-1,Pre-réforme
100,Primaire,1,2015-01-01,2015,1,1,0,0,748.1578593064069,392.10515605076966,23.966255311851402,5.0,66.54760618801409,Progressive,76.06144681185116,53.84686203664376,6.617613997561763,5.971530059048017,Réformé,-1,Pre-réforme
101,Primaire,1,2015-01-01,2015,1,0,0,0,831.38493813368,627.7468214531739,26.678502012232773,14.955306586962193,64.61736251040195,Mixte,74.20138416850845,48.55078779274558,6.723092910385106,6.442136934628896,Non réformé,-1,Pre-réforme
102,Primaire,1,2015-01-01,2015,1,0,0,0,990.9867695476147,528.4326462977696,20.21183369308644,15.73710904397863,56.47107218072714,Traditionnelle,73.37220465313582,46.61091894499778,6.898701183633012,6.2699153540435395,Non réformé,-1,Pre-réforme
103,Primaire,1,2015-01-01,2015,1,1,0,0,789.7860150702022,415.9730319301528,23.77987857016068,21.542341040697334,28.063732502951208,Mixte,70.52940525621563,45.80894007024141,6.671762041770232,6.030620431068917,Réformé,-1,Pre-réforme
104,Primaire,1,2015-01-01,2015,1,0,0,0,977.1047572739781,674.5618978841519,19.303169222306213,12.841854602889494,65.44762821128977,Progressive,77.90582103400679,55.96413038825453,6.884593869707229,6.51406343998315,Non réformé,-1,Pre-réforme
105,Primaire,1,2015-01-01,2015,1,1,0,0,1066.370684502264,-48.706045028377844,32.57767672842675,16.615763774591592,91.29459695862313,Expérimentale,70.00035454595414,47.17999037565309,6.972016278334973,,Réformé,-1,Pre-réforme
106,Primaire,1,2015-01-01,2015,1,1,0,0,1090.7193946726095,529.8981881926268,29.999439161191184,17.124179913552315,39.931545019977264,Progressive,67.01047981143613,48.68501924066904,6.994592752634683,6.272684890343271,Réformé,-1,Pre-réforme
107,Primaire,1,2015-01-01,2015,1,1,0,0,682.5674807439996,466.99459336988474,19.994914199514383,18.628095798875613,35.85981106962764,Expérimentale,70.45917966547472,45.17226155504491,6.525861395056494,6.146317680235465,Réformé,-1,Pre-réforme
108,Primaire,1,2015-01-01,2015,1,1,0,0,790.8129645385055,788.7542320894249,15.867228067230798,17.572713367641104,43.164008065637034,Traditionnelle,70.24588150774717,47.01905842835079,6.673061485368585,6.670454779406068,Réformé,-1,Pre-réforme
109,Primaire,1,2015-01-01,2015,1,1,0,0,823.5756012905595,493.3950460245637,18.9570932031318,12.741037758767078,34.29932627569677,Traditionnelle,77.50204397149511,44.09074999081604,6.7136553502497405,6.201310163559572,Réformé,-1,Pre-réforme
110,Primaire,1,2015-01-01,2015,1,1,0,0,1340.0927512606918,509.0079181222603,35.61543336363121,21.345029442144398,65.10621544904075,Progressive,73.1172901817729,43.01207460232349,7.200494107908272,6.232463572661865,Réformé,-1,Pre-réforme
111,Primaire,1,2015-01-01,2015,1,1,0,0,1027.2346497648218,702.7525849137371,19.335489946252345,18.276969934695117,37.41548481835377,Expérimentale,73.50977064256989,48.52127744528889,6.934625664614462,6.555004888063387,Réformé,-1,Pre-réforme
112,Primaire,1,2015-01-01,2015,1,0,0,0,1009.7251148183966,627.2661293880512,17.956551688235322,24.92874682132893,65.90592722517206,Progressive,75.33414832276841,49.7887674387644,6.917433409245944,6.441370899364787,Non réformé,-1,Pre-réforme
113,Primaire,1,2015-01-01,2015,1,0,0,0,1425.9172678723814,563.2036062189113,20.96158650612659,21.869603903166006,30.244140720855913,Progressive,76.4503006932207,47.04617955399486,7.262570582371406,6.333641207910889,Non réformé,-1,Pre-réforme
114,Primaire,1,2015-01-01,2015,1,1,0,0,1256.1123075171267,361.9563782815711,11.296614309550197,27.48484033684659,62.4132796236698,Progressive,75.8009615071171,49.73531127618655,7.135776759843698,5.891523702580214,Réformé,-1,Pre-réforme
